CRN,Course,WadeGPA,WadeInstrLast,WadeInstrFirst,ICESRating,ICESTA,Gender,Salary,Subject,GrayInstrFirst,Instructors
53428,111,NONE,,,NONE,,NONE,,CMN,,"M,Edor;"
53429,111,NONE,,,EXCELLENT,True,NONE,,CMN,,"M,Klajbor;"
53430,111,NONE,,,EXCELLENT,True,NONE,,CMN,,"R,De Oliveira Miranda Gomes;"
53431,111,3.77,edor,m,NONE,,NONE,,CMN,,"M,Edor;"
53432,111,3.6,de oliveira mir,r,EXCELLENT,True,NONE,,CMN,,"R,De Oliveira Miranda Gomes;"
53434,111,3.7,shields,l,EXCELLENT,True,NONE,,CMN,,"L,Shields;"
53583,199,NONE,,,NONE,,NONE,,CMN,,
53445,204,NONE,,,NONE,,NONE,,CMN,,"G,Giorgio;"
53452,211,3.58,cunningham,l,OUTSTANDING,False,NONE,,CMN,,"L,Cunningham;"
61258,211,3.43,cunningham,l,OUTSTANDING,False,NONE,,CMN,,"L,Cunningham;"
53451,211,3.64,bunch,c,EXCELLENT,False,NONE,,CMN,,"C,Bunch;"
53454,212,3.46,kim,m,EXCELLENT,False,NONE,,CMN,,"M,Kim;"
67874,213,3.38,barley,w,EXCELLENT,False,NONE,,CMN,,"W,Barley;"
74485,214,3.49,wright-dixon,t,EXCELLENT,False,NONE,,CMN,,"T,Wright-Dixon;"
74486,214,3.53,wright-dixon,t,EXCELLENT,False,NONE,,CMN,,"T,Wright-Dixon;"
70044,215,NONE,,,EXCELLENT,False,NONE,,CMN,,"C,Lombardi;"
79371,215,NONE,,,EXCELLENT,True,NONE,,CMN,,"L,Seitz;"
53458,220,3.5,golding,w,OUTSTANDING,True,NONE,,CMN,,"W,Golding;"
53459,220,3.93,golding,w,OUTSTANDING,True,NONE,,CMN,,"W,Golding;"
53467,230,3.57,guntzviller,l,OUTSTANDING,False,NONE,,CMN,,"L,Guntzviller;"
53470,230,NONE,,,EXCELLENT,False,NONE,,CMN,,"C,Macswain;"
53471,230,NONE,,,EXCELLENT,False,NONE,,CMN,,"C,Macswain;"
53472,230,NONE,,,EXCELLENT,False,NONE,,CMN,,"C,Macswain;"
53474,230,NONE,,,EXCELLENT,False,NONE,,CMN,,"C,Macswain;"
53464,232,3.44,koven,m,NONE,,NONE,,CMN,,"M,Koven;"
61114,232,3.28,caddell,m,EXCELLENT,True,NONE,,CMN,,"M,Caddell;"
70057,232,3.68,caddell,m,EXCELLENT,True,NONE,,CMN,,"M,Caddell;"
71911,250,3.74,kolson,e,EXCELLENT,True,NONE,,CMN,,"E,Kolson;"
70359,250,3.96,kolson,e,EXCELLENT,True,NONE,,CMN,,"E,Kolson;"
53992,260,3.08,chung,m,OUTSTANDING,True,NONE,,CMN,,"M,Chung;"
77721,260,3.16,chung,m,OUTSTANDING,True,NONE,,CMN,,"M,Chung;"
64495,260,3.45,babu,s,EXCELLENT,True,NONE,,CMN,,"S,Babu;"
53993,260,3.51,babu,s,EXCELLENT,True,NONE,,CMN,,"S,Babu;"
53484,277,3.18,dixon,t,NONE,,NONE,,CMN,,"T,Dixon;"
53983,280,3.59,yang,j,NONE,,NONE,,CMN,,"J,Yang;"
56614,304,NONE,,,NONE,,NONE,,CMN,,
78066,314,3.42,kim,m,EXCELLENT,False,NONE,,CMN,,"M,Kim;"
79905,319,NONE,,,NONE,,NONE,,CMN,,"C,Bigman-Galimore;"
53485,321,2.73,murphy,j,NONE,,NONE,,CMN,,"J,Murphy;"
53494,323,NONE,,,NONE,,NONE,,CMN,,"T,Melendez;"
53495,323,NONE,,,NONE,,NONE,,CMN,,"T,Melendez;"
53493,323,2.97,murphy,j,NONE,,NONE,,CMN,,"J,Murphy;"
57534,326,NONE,,,NONE,,NONE,,CMN,,"E,Fujimoto;"
58687,326,2.77,fujimoto,e,NONE,,NONE,,CMN,,"E,Fujimoto;"
77722,326,3.28,hartman,d,NONE,,NONE,,CMN,,"D,Hartman;"
77723,326,3.28,hartman,d,NONE,,NONE,,CMN,,"D,Hartman;"
79562,327,2.86,van duyn,e,EXCELLENT,False,NONE,,CMN,,"E,Van Duyn;"
65091,336,3.88,ramey,m,OUTSTANDING,False,NONE,,CMN,,"M,Ramey;"
65092,336,3.86,ramey,m,OUTSTANDING,False,NONE,,CMN,,"M,Ramey;"
79551,338,3.13,mendelson,e,OUTSTANDING,True,NONE,,CMN,,"E,Mendelson;"
65085,340,3.87,fields,v,EXCELLENT,True,NONE,,CMN,,"V,Fields;"
56053,368,3.65,ramey,m,OUTSTANDING,False,NONE,,CMN,,"M,Ramey;"
59845,368,NONE,,,OUTSTANDING,False,NONE,,CMN,,"M,Ramey;"
61808,368,NONE,,,OUTSTANDING,True,NONE,,CMN,,"S,Khanam;"
59842,368,NONE,,,OUTSTANDING,True,NONE,,CMN,,"S,Khanam;"
59839,368,NONE,,,OUTSTANDING,True,NONE,,CMN,,"S,Khanam;"
59841,368,NONE,,,OUTSTANDING,True,NONE,,CMN,,"S,Khanam;"
54055,375,3.73,giorgio,g,OUTSTANDING,False,NONE,,CMN,,"O,Da Silva;G,Giorgio;"
53584,390,NONE,,,NONE,,NONE,,CMN,,
53997,396,3.42,jones barbour,j,EXCELLENT,False,NONE,,CMN,,"J,Jones Barbour;"
65151,396,NONE,,,NONE,,NONE,,CMN,,"M,Bishop;"
53999,396,NONE,,,NONE,,NONE,,CMN,,"M,Mustafaj;"
66367,396,3.34,coles,s,NONE,,NONE,,CMN,,"S,Coles;"
53506,396,NONE,,,EXCELLENT,False,NONE,,CMN,,"R,Guyette;"
53523,421,NONE,,,OUTSTANDING,False,NONE,,CMN,,"E,Bigsby;"
53522,421,NONE,,,OUTSTANDING,False,NONE,,CMN,,"E,Bigsby;"
79323,425,NONE,,,NONE,,NONE,,CMN,,"S,Coles;"
79322,425,3.73,coles,s,NONE,,NONE,,CMN,,"S,Coles;"
53528,429,NONE,,,EXCELLENT,False,NONE,,CMN,,"T,Dixon;"
53527,429,NONE,,,EXCELLENT,False,NONE,,CMN,,"T,Dixon;"
53529,432,3.63,giorgio,g,NONE,,NONE,,CMN,,"G,Giorgio;"
72976,432,3.79,giorgio,g,NONE,,NONE,,CMN,,"G,Giorgio;"
78596,433,NONE,,,NONE,,NONE,,CMN,,"M,Koven;"
78595,433,NONE,,,NONE,,NONE,,CMN,,"M,Koven;"
54922,435,NONE,,,OUTSTANDING,False,NONE,,CMN,,"L,Guntzviller;"
54921,435,3.72,guntzviller,l,OUTSTANDING,False,NONE,,CMN,,"L,Guntzviller;"
55638,464,NONE,,,NONE,,NONE,,CMN,,"C,Bigman-Galimore;"
55637,464,NONE,,,NONE,,NONE,,CMN,,"C,Bigman-Galimore;"
55668,465,NONE,,,NONE,,NONE,,CMN,,"B,Quick;"
55639,465,3.6,quick,b,NONE,,NONE,,CMN,,"B,Quick;"
53585,491,NONE,,,NONE,,NONE,,CMN,,
53586,493,NONE,,,NONE,,NONE,,CMN,,
53564,496,NONE,,,NONE,,NONE,,CMN,,"J,Yang;"
53562,496,NONE,,,NONE,,NONE,,CMN,,"J,Yang;"
68223,501,NONE,,,EXCELLENT,False,NONE,,CMN,,"B,Quick;L,Weiner;"
68215,507,NONE,,,EXCELLENT,False,NONE,,CMN,,"J,Barbour;B,Quick;L,Weiner;"
57570,529,NONE,,,NONE,,NONE,,CMN,,"L,Knobloch;"
53577,529,NONE,,,NONE,,NONE,,CMN,,"J,Barbour;"
53579,529,NONE,,,OUTSTANDING,False,NONE,,CMN,,"E,Bigsby;"
53580,529,NONE,,,NONE,,NONE,,CMN,,"E,Van Duyn;"
71421,538,NONE,,,OUTSTANDING,False,NONE,,CMN,,"C,Finnegan;"
54291,574,NONE,,,NONE,,NONE,,CMN,,"J,Caughlin;"
68214,575,NONE,,,NONE,,NONE,,CMN,,"B,Quick;L,Weiner;"
53587,595,NONE,,,NONE,,NONE,,CMN,,
60574,595,NONE,,,NONE,,NONE,,CMN,,"B,Quick;L,Weiner;"
58884,595,3.43,thompson,c,EXCELLENT,False,NONE,,CMN,,"B,Quick;C,Thompson;L,Weiner;"
64310,595,NONE,,,OUTSTANDING,False,NONE,,CMN,,"C,Finnegan;"
62135,595,NONE,,,NONE,,NONE,,CMN,,"B,Quick;L,Weiner;"
53588,599,NONE,,,NONE,,NONE,,CMN,,
70585,102,3.57,schroeder,n,NONE,,NONE,,CPSC,,"N,Schroeder;"
31644,112,NONE,,,EXCELLENT,False,NONE,,CPSC,,"J,Arbelaez;"
58247,112,NONE,,,EXCELLENT,False,NONE,,CPSC,,"J,Arbelaez;"
63201,112,NONE,,,EXCELLENT,False,NONE,,CPSC,,"J,Arbelaez;"
31645,112,3.81,arbelaez,j,EXCELLENT,False,NONE,,CPSC,,"J,Arbelaez;"
75998,131,3.94,lambert,k,NONE,,NONE,,CPSC,,"K,Lambert;"
42384,180,NONE,,,EXCELLENT,False,NONE,,CPSC,,"C,Riggins;"
77613,180,NONE,,,EXCELLENT,False,NONE,,CPSC,,"C,Riggins;"
79921,199,NONE,,,EXCELLENT,False,NONE,,CPSC,,"I,Klimasmith;"
33507,352,NONE,,,NONE,,NONE,,CPSC,,"A,Studer;"
79705,370,NONE,,,EXCELLENT,False,NONE,,CPSC,,"N,Seiter;"
79706,370,NONE,,,EXCELLENT,False,NONE,,CPSC,,"N,Seiter;"
79704,370,3.37,seiter,n,EXCELLENT,False,NONE,,CPSC,,"N,Seiter;"
72363,393,NONE,,,NONE,,NONE,,CPSC,,
72537,395,NONE,,,NONE,,NONE,,CPSC,,
10562,396,NONE,,,NONE,,NONE,,CPSC,,
43811,407,NONE,,,OUTSTANDING,False,NONE,,CPSC,,"S,Mideros Mora;"
58531,412,NONE,,,NONE,,NONE,,CPSC,,"B,Camiletti;N,Seiter;P,Tranel;M,Williams;"
79926,414,NONE,,,NONE,,NONE,,CPSC,,"M,Villamil;"
67302,415,NONE,,,NONE,,NONE,,CPSC,,"D,Lee;"
55735,415,NONE,,,NONE,,NONE,,CPSC,,"D,Lee;"
73590,416,NONE,,,NONE,,NONE,,CPSC,,"A,Taylor;"
73591,416,NONE,,,NONE,,NONE,,CPSC,,"A,Taylor;"
58725,419,3.83,juvik,j,NONE,,NONE,,CPSC,,"J,Juvik;"
30084,426,NONE,,,NONE,,NONE,,CPSC,,"D,Riechers;"
55676,437,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Davis;"
33573,440,3.77,lipka,a,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
34027,440,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
34045,440,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
34058,440,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
55891,440,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
50432,440,NONE,,,EXCELLENT,False,NONE,,CPSC,,"A,Lipka;"
71380,444,NONE,,,NONE,,NONE,,CPSC,,"N,Martin;"
30076,452,NONE,,,EXCELLENT,False,NONE,,CPSC,,"T,Jamann;"
76102,480,NONE,,,NONE,,NONE,,CPSC,,"G,Behnke;"
76103,480,NONE,,,NONE,,NONE,,CPSC,,"G,Behnke;D,Lee;"
78798,485,NONE,,,EXCELLENT,False,NONE,,CPSC,,"C,Riggins;"
78799,485,NONE,,,EXCELLENT,False,NONE,,CPSC,,"C,Riggins;"
72907,486,NONE,,,NONE,,NONE,,CPSC,,"S,Hind;"
77150,486,NONE,,,NONE,,NONE,,CPSC,,"S,Hind;"
49502,498,3.81,juvik,j,NONE,,NONE,,CPSC,,"J,Juvik;S,Mideros Mora;"
10564,499,NONE,,,NONE,,NONE,,CPSC,,
79918,499,NONE,,,EXCELLENT,False,NONE,,CPSC,,"B,Peng;"
79927,499,NONE,,,NONE,,NONE,,CPSC,,"I,Klimasmith;"
80163,499,NONE,,,NONE,,NONE,,CPSC,,"E,Ersoz;"
79812,499,3.75,rai,a,NONE,,NONE,,CPSC,,"K,Lambert;A,Rai;D,Riechers;"
79930,499,NONE,,,NONE,,NONE,,CPSC,,"E,Ersoz;"
66842,501,NONE,,,NONE,,NONE,,CPSC,,"J,Catchen;"
79859,508,NONE,,,EXCELLENT,False,NONE,,CPSC,,"K,Athey;N,Seiter;"
79858,508,NONE,,,EXCELLENT,False,NONE,,CPSC,,"K,Athey;N,Seiter;"
46816,541,NONE,,,NONE,,NONE,,CPSC,,"E,Ersoz;"
46817,541,NONE,,,NONE,,NONE,,CPSC,,"E,Ersoz;"
46809,541,NONE,,,NONE,,NONE,,CPSC,,"E,Ersoz;"
66629,555,NONE,,,NONE,,NONE,,CPSC,,"E,Sacks;"
65647,555,NONE,,,NONE,,NONE,,CPSC,,"E,Sacks;"
41930,593,NONE,,,NONE,,NONE,,CPSC,,
62144,594,NONE,,,EXCELLENT,False,NONE,,CPSC,,"T,Jamann;N,Schroeder;"
63696,594,NONE,,,NONE,,NONE,,CPSC,,"G,Behnke;"
33589,598,NONE,,,NONE,,NONE,,CPSC,,"M,Bohn;C,Gibson;"
10569,599,NONE,,,NONE,,NONE,,CPSC,,
30094,100,NONE,,,NONE,,NONE,,CS,,"E,Shaffer;"
35879,101,3.49,beckman,m,OUTSTANDING,True,NONE,,CS,,"M,Beckman;M,Silva;"
35886,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;L,Butler;"
35889,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;E,Yu;"
35893,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;E,Buabeng;"
61077,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;S,Pekam;"
35915,101,NONE,,,EXCELLENT,True,NONE,,CS,,"A,Atcheson;M,Beckman;"
35896,101,NONE,,,EXCELLENT,True,NONE,,CS,,"A,Atcheson;M,Beckman;"
35902,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;E,Yu;"
35918,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;K,Wang;"
61078,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;E,Buabeng;"
35910,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;L,Butler;"
35913,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;C,Kiesel;"
62683,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;K,Wang;"
62913,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;C,Kiesel;"
62914,101,NONE,,,NONE,,NONE,,CS,,"M,Beckman;S,Pekam;"
75847,101,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Beckman;D,Mukherjee;"
35823,105,3.47,fowler,m,NONE,,NONE,,CS,,"M,Fowler;C,Lambert;"
47174,105,NONE,,,EXCELLENT,True,NONE,,CS,,"J,Chan;M,Fowler;C,Lambert;S,Wang;"
35827,105,NONE,,,EXCELLENT,True,NONE,,CS,,"J,Chan;M,Fowler;C,Lambert;S,Wang;"
35828,105,NONE,,,EXCELLENT,True,NONE,,CS,,"A,Barman;J,Chan;H,Chen;M,Fowler;C,Lambert;"
35847,105,NONE,,,NONE,,NONE,,CS,,"A,Barman;M,Fowler;C,Lambert;"
35833,105,NONE,,,EXCELLENT,False,NONE,,CS,,"A,Agrawal;M,Fowler;C,Lambert;A,Lee;"
35835,105,NONE,,,EXCELLENT,False,NONE,,CS,,"H,Chen;M,Fowler;N,Kirtane;C,Lambert;A,Lee;"
35836,105,NONE,,,EXCELLENT,False,NONE,,CS,,"M,Fowler;C,Lambert;A,Lee;A,Zaidi;"
35837,105,NONE,,,EXCELLENT,False,NONE,,CS,,"M,Fowler;C,Lambert;A,Lee;S,Wang;"
35843,105,NONE,,,NONE,,NONE,,CS,,"A,Barman;H,Chen;M,Fowler;C,Lambert;"
35854,105,NONE,,,NONE,,NONE,,CS,,"A,Agrawal;M,Fowler;N,Kirtane;C,Lambert;"
35856,105,NONE,,,NONE,,NONE,,CS,,"A,Agrawal;M,Fowler;N,Kirtane;C,Lambert;"
35858,105,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Fowler;C,Lambert;A,Zaidi;"
71813,107,NONE,,,OUTSTANDING,False,NONE,,CS,,"W,Fagen-Ulmschneider;K,Flanagan;"
78226,107,NONE,,,OUTSTANDING,False,NONE,,CS,,"W,Fagen-Ulmschneider;K,Flanagan;"
71814,107,NONE,,,NONE,,NONE,,CS,,
71815,107,NONE,,,NONE,,NONE,,CS,,
71816,107,NONE,,,NONE,,NONE,,CS,,
71817,107,NONE,,,NONE,,NONE,,CS,,
71818,107,NONE,,,NONE,,NONE,,CS,,
71819,107,NONE,,,NONE,,NONE,,CS,,
71820,107,NONE,,,NONE,,NONE,,CS,,
71822,107,NONE,,,NONE,,NONE,,CS,,
71823,107,NONE,,,NONE,,NONE,,CS,,
71824,107,NONE,,,NONE,,NONE,,CS,,
71825,107,NONE,,,NONE,,NONE,,CS,,
77320,107,NONE,,,NONE,,NONE,,CS,,
77323,107,NONE,,,NONE,,NONE,,CS,,
77324,107,NONE,,,NONE,,NONE,,CS,,
77325,107,NONE,,,NONE,,NONE,,CS,,
77326,107,NONE,,,NONE,,NONE,,CS,,
77327,107,NONE,,,NONE,,NONE,,CS,,
78680,107,NONE,,,NONE,,NONE,,CS,,
78682,107,NONE,,,NONE,,NONE,,CS,,
78686,107,NONE,,,NONE,,NONE,,CS,,
78688,107,NONE,,,NONE,,NONE,,CS,,
78690,107,NONE,,,NONE,,NONE,,CS,,
78693,107,NONE,,,NONE,,NONE,,CS,,
78695,107,NONE,,,NONE,,NONE,,CS,,
78727,107,NONE,,,NONE,,NONE,,CS,,
78730,107,NONE,,,NONE,,NONE,,CS,,
78733,107,NONE,,,NONE,,NONE,,CS,,
78736,107,NONE,,,NONE,,NONE,,CS,,
78775,107,NONE,,,NONE,,NONE,,CS,,
79505,107,NONE,,,NONE,,NONE,,CS,,
79507,107,NONE,,,NONE,,NONE,,CS,,
79506,107,NONE,,,NONE,,NONE,,CS,,
79508,107,NONE,,,NONE,,NONE,,CS,,
79501,107,NONE,,,NONE,,NONE,,CS,,
79503,107,NONE,,,NONE,,NONE,,CS,,
79502,107,NONE,,,NONE,,NONE,,CS,,
74477,124,3.64,challen,g,NONE,,NONE,,CS,,"G,Challen;"
75242,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74481,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74482,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74490,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74491,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74492,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74493,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74494,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74495,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74496,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74497,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74498,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74499,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74500,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74501,124,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
74509,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;E,Wedell;"
74511,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;J,Yao;"
74512,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;E,Wedell;"
74513,128,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Nowak;K,Ramesh;"
74515,128,NONE,,,EXCELLENT,True,NONE,,CS,,"M,Nowak;K,Ramesh;S,Zhuang;"
75285,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;N,Saxena;J,Yao;"
75287,128,NONE,,,NONE,,NONE,,CS,,"E,Hoxha;M,Nowak;"
75288,128,NONE,,,EXCELLENT,True,NONE,,CS,,"J,Buabeng;M,Nowak;"
75290,128,NONE,,,NONE,,NONE,,CS,,"E,Hoxha;M,Nowak;"
75291,128,NONE,,,EXCELLENT,True,NONE,,CS,,"J,Buabeng;M,Nowak;"
75295,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;K,Unnikrishnan;"
74478,128,3.74,nowak,m,NONE,,NONE,,CS,,"M,Nowak;"
75244,128,NONE,,,NONE,,NONE,,CS,,"M,Nowak;"
74514,128,NONE,,,EXCELLENT,False,NONE,,CS,,"J,Schatz;"
75286,128,NONE,,,EXCELLENT,False,NONE,,CS,,"J,Schatz;"
79750,128,3.65,schatz,j,EXCELLENT,False,NONE,,CS,,"J,Schatz;"
79751,128,NONE,,,EXCELLENT,False,NONE,,CS,,"J,Schatz;"
30102,173,3.18,evans,g,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
72280,173,NONE,,,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
40083,173,3.21,evans,g,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
72281,173,NONE,,,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
51495,173,3.21,evans,g,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
51497,173,NONE,,,NONE,,NONE,,CS,,"N,Balepur;C,Evans;"
70754,199,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
67084,199,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
56131,199,NONE,,,NONE,,NONE,,CS,,"M,Nowak;"
55189,199,NONE,,,NONE,,NONE,,CS,,
69687,199,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
40944,199,NONE,,,NONE,,NONE,,CS,,"B,Solomon;"
70755,199,NONE,,,NONE,,NONE,,CS,,"S,Ghose;"
69688,199,NONE,,,NONE,,NONE,,CS,,"L,Angrave;"
63523,199,NONE,,,NONE,,NONE,,CS,,"C,Lewis;"
60891,199,NONE,,,NONE,,NONE,,CS,,
55187,199,NONE,,,NONE,,NONE,,CS,,"G,Challen;"
31511,199,NONE,,,NONE,,NONE,,CS,,"N,Amato;"
31517,210,NONE,,,NONE,,NONE,,CS,,"G,Winter;"
31516,210,3.65,cunningham,r,NONE,,NONE,,CS,,"Y,Chiang;R,Cunningham;"
77707,211,NONE,,,NONE,,NONE,,CS,,"G,Winter;"
74483,211,3.83,cunningham,r,OUTSTANDING,False,NONE,,CS,,"Y,Chiang;R,Cunningham;"
80041,222,NONE,,,NONE,,NONE,,CS,,"M,Woodley;"
74484,222,3.88,woodley,m,NONE,,NONE,,CS,,"M,Woodley;"
65054,225,NONE,,,NONE,,NONE,,CS,,"S,Eusuf;A,Huang;B,Solomon;"
61264,225,NONE,,,NONE,,NONE,,CS,,"R,Adiga;T,Choudhary;B,Solomon;T,Varadharajan;"
35926,225,NONE,,,NONE,,NONE,,CS,,"E,Chen;M,Jivrajani;B,Solomon;A,Taneja;"
35923,225,NONE,,,NONE,,NONE,,CS,,"A,Huang;M,Kanda;B,Solomon;"
35944,225,NONE,,,NONE,,NONE,,CS,,"K,Roy;B,Solomon;W,Wang;"
58757,225,NONE,,,NONE,,NONE,,CS,,"A,Gupta;B,Solomon;"
62137,225,NONE,,,NONE,,NONE,,CS,,"S,Alam;D,Koya;B,Solomon;"
58758,225,NONE,,,NONE,,NONE,,CS,,"B,Solomon;P,Xu;"
35947,225,NONE,,,EXCELLENT,True,NONE,,CS,,"H,Guo;D,Koya;S,Mohaniraj;B,Solomon;"
35954,225,NONE,,,NONE,,NONE,,CS,,"J,Hu;D,Mehta;B,Solomon;"
75824,225,NONE,,,NONE,,NONE,,CS,,"B,Solomon;"
35917,225,3.48,solomon,b,NONE,,NONE,,CS,,"B,Solomon;"
72271,225,NONE,,,NONE,,NONE,,CS,,"B,Solomon;"
63733,233,3.74,zilles,c,EXCELLENT,True,NONE,,CS,,"C,Zilles;"
72275,233,NONE,,,EXCELLENT,True,NONE,,CS,,"C,Zilles;"
64513,233,3.36,zilles,c,EXCELLENT,True,NONE,,CS,,"C,Zilles;"
72276,233,NONE,,,EXCELLENT,True,NONE,,CS,,"C,Zilles;"
77586,307,3.81,dalpiaz,d,NONE,,NONE,,CS,,"D,Dalpiaz;"
77096,340,3.54,tychonievich,l,NONE,,NONE,,CS,,"L,Tychonievich;"
76768,341,NONE,,,EXCELLENT,True,NONE,,CS,,"L,Angrave;R,Menezes;"
76769,341,NONE,,,EXCELLENT,True,NONE,,CS,,"L,Angrave;B,Reidys;"
76770,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;B,Civjan;"
76771,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;D,Xiong;"
76772,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;M,Lusardi;"
76773,341,NONE,,,EXCELLENT,True,NONE,,CS,,"L,Angrave;L,He;"
76775,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;D,Xiong;"
76776,341,NONE,,,EXCELLENT,True,NONE,,CS,,"L,Angrave;R,Menezes;"
76777,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;G,Xue;"
76767,341,3.74,angrave,l,EXCELLENT,False,NONE,,CS,,"L,Angrave;"
77652,341,NONE,,,EXCELLENT,False,NONE,,CS,,"L,Angrave;"
78708,357,NONE,,,NONE,,NONE,,CS,,"M,Silva;"
63536,357,3.56,silva,m,NONE,,NONE,,CS,,"M,Silva;"
53280,357,3.62,silva,m,NONE,,NONE,,CS,,"M,Silva;"
72361,361,NONE,,,EXCELLENT,True,NONE,,CS,,"A,Karan;H,Liu;"
66306,361,NONE,,,EXCELLENT,True,NONE,,CS,,"A,Karan;H,Liu;"
66307,361,NONE,,,EXCELLENT,True,NONE,,CS,,"I,Cho;H,Liu;"
66303,361,NONE,,,EXCELLENT,True,NONE,,CS,,"I,Cho;H,Liu;"
66304,361,NONE,,,NONE,,NONE,,CS,,"Q,Li;H,Liu;"
66305,361,NONE,,,NONE,,NONE,,CS,,"S,Kato;H,Liu;"
76052,361,NONE,,,EXCELLENT,True,NONE,,CS,,"D,Kiv;H,Liu;"
76054,361,NONE,,,EXCELLENT,True,NONE,,CS,,"D,Kiv;H,Liu;"
76056,361,NONE,,,NONE,,NONE,,CS,,"H,Liu;"
66298,361,3.63,liu,h,NONE,,NONE,,CS,,"H,Liu;"
70643,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;A,Jin;"
70644,374,NONE,,,NONE,,NONE,,CS,,"Y,Arad;S,Har-Peled;"
70645,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;S,Zuo;"
72092,374,NONE,,,EXCELLENT,True,NONE,,CS,,"S,Har-Peled;S,Ruggerio;"
72094,374,NONE,,,OUTSTANDING,True,NONE,,CS,,"S,Har-Peled;E,Harb;"
66451,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;W,Zhu;"
72201,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;Z,Huang;"
66453,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;"
66455,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;E,Robson;"
75939,374,NONE,,,NONE,,NONE,,CS,,"S,Har-Peled;E,Robson;"
66445,374,3.11,har-peled,s,NONE,,NONE,,CS,,"S,Har-Peled;"
70641,374,3.22,abraham,i,NONE,,NONE,,CS,,"I,Abraham;N,Kani;"
66446,374,NONE,,,NONE,,NONE,,CS,,"I,Abraham;N,Kani;S,Wang;"
66447,374,NONE,,,NONE,,NONE,,CS,,"I,Abraham;Z,Chen;N,Kani;"
66448,374,NONE,,,NONE,,NONE,,CS,,"I,Abraham;N,Kani;W,Wang;"
66449,374,NONE,,,NONE,,NONE,,CS,,"I,Abraham;N,Gangwar;N,Kani;"
